PID,Episode,Reward
38638,97,1091.8840636698778
38640,96,1087.009080235693
38637,96,1089.033596404462
38639,111,1089.084063669878
38636,96,1092.5865077046888
38638,98,1094.354414005846
38640,97,1089.7083260390434
38636,97,1096.7865077046886
38639,112,1094.684063669878
38637,97,1096.033596404462
38638,99,1088.523069531047
38640,98,1093.3090802356928
38636,98,1096.086507704688
38639,113,1098.1840636698785
38637,98,1088.6614966922355
38638,100,1085.0962438247166
38640,99,1095.4090802356925
38636,99,1092.5865077046883
38639,114,1090.4840636698777
38637,99,1093.2335964044623
38638,101,1092.5840636698772
38640,100,1090.5090802356935
38636,100,1095.3865077046887
38639,115,1087.6840636698778
38637,100,1095.3335964044627
38638,102,1093.2840636698782
38640,101,1096.809080235693
38639,116,1087.6840636698782
38636,101,1091.1865077046868
38637,101,1086.7398819192854
38638,103,1093.284063669878
38640,102,1091.2090802356931
38636,102,1089.086507704687
38639,117,1089.0840636698783
38637,102,1091.9865077046877
38638,104,1096.0840636698772
38640,103,1094.7090802356936
38636,103,1087.6865077046875
38637,103,1092.5335964044618
38639,118,1089.0840636698786
38638,105,1094.6840636698778
38640,104,1098.9090802356927
38637,104,1092.5335964044616
38636,104,1096.7865077046886
38639,119,1093.2840636698782
38638,106,1094.6840636698778
38640,105,1089.1090802356935
38636,105,1091.8865077046885
38637,105,1096.0335964044625
38639,120,1091.1840636698785
38638,107,1089.7840636698777
38640,106,1094.709080235693
38636,106,1094.6865077046882
38637,106,1094.633596404462
38639,121,1093.284063669878
38638,108,1094.8095059483333
38640,107,1093.3090802356935
38636,107,1097.4865077046884
38637,107,1091.1335964044622
38639,122,1092.584063669877
38638,109,1086.9840636698777
38640,108,1091.9090802356934
38636,108,1093.9865077046877
38637,108,1087.9493610481534
38639,123,1089.7840636698786
38638,110,1091.1840636698782
38640,109,1094.7090802356936
38636,109,1062.4654506779723
38637,109,1091.8335964044613
38639,124,1096.4476183440345
38638,111,1087.6840636698776
38640,110,1094.709080235693
38636,110,1095.3865077046892
38637,110,1092.5335964044616
38639,125,1089.0840636698783
38638,112,1093.2840636698782
38640,111,1089.1090802356941
38636,111,1091.186507704688
38637,111,1090.1335964044615
38639,126,1088.384063669878
38638,113,1086.9840636698782
38640,112,1091.7454729537885
38636,112,1093.9865077046882
38637,112,1093.233596404462
38639,127,1092.5840636698783
38638,114,1093.9840636698777
38640,113,1096.1090802356937
38636,113,1092.5865077046888
